Country or Area,Year(s),Value
United States of America,2002,43.9
United States of America,2001,44.0
United States of America,2000,43.1
United States of America,1999,43.0
United States of America,1998,43.5
United States of America,1997,44.8
United States of America,1996,45.1
United States of America,1995,45.1
Uruguay,2012,67.9
Uruguay,2011,69.5
Uruguay,2010,63.7
Uruguay,2009,62.9
Uruguay,2008,63.9
Uruguay,2007,54.5
Uruguay,2006,53.0
Uruguay,2005,50.5
Uruguay,2004,49.5
Uruguay,2003,50.8
Uruguay,2002,53.2
Uruguay,2001,54.0
Uruguay,2000,54.6
Uruguay,1999,56.8
Uruguay,1998,37.1
Uruguay,1997,37.9
Uruguay,1996,44.0
Uruguay,1995,43.9
Uzbekistan,2012,53.1
Uzbekistan,2011,50.9
Uzbekistan,2010,51.9
Uzbekistan,2009,48.8
Uzbekistan,2008,49.1
Uzbekistan,2007,42.2
Uzbekistan,2006,44.7
Uzbekistan,2005,44.6
Uzbekistan,2004,44.2
Uzbekistan,2003,46.0
Uzbekistan,2002,44.6
Uzbekistan,2001,48.3
Uzbekistan,2000,47.5
Uzbekistan,1999,50.7
Uzbekistan,1998,46.4
Uzbekistan,1997,48.1
Uzbekistan,1996,51.6
Uzbekistan,1995,53.0
Vanuatu,2012,86.6
Vanuatu,2011,87.3
Vanuatu,2010,89.5
Vanuatu,2009,87.2
Vanuatu,2008,86.6
Vanuatu,2007,86.2
Vanuatu,2006,78.9
Vanuatu,2005,72.9
Vanuatu,2004,74.0
Vanuatu,2003,75.1
Vanuatu,2002,75.6
Vanuatu,2001,76.0
Vanuatu,2000,76.6
Vanuatu,1999,74.9
Vanuatu,1998,77.8
Vanuatu,1997,74.6
Vanuatu,1996,68.4
Vanuatu,1995,73.4
Venezuela (Bolivarian Republic of),2012,33.7
Venezuela (Bolivarian Republic of),2011,36.6
Venezuela (Bolivarian Republic of),2010,38.2
Venezuela (Bolivarian Republic of),2009,43.2
Venezuela (Bolivarian Republic of),2008,42.4
Venezuela (Bolivarian Republic of),2007,44.5
Venezuela (Bolivarian Republic of),2006,41.7
Venezuela (Bolivarian Republic of),2005,43.3
Venezuela (Bolivarian Republic of),2004,41.4
Venezuela (Bolivarian Republic of),2003,38.1
Venezuela (Bolivarian Republic of),2002,39.3
Venezuela (Bolivarian Republic of),2001,40.7
Venezuela (Bolivarian Republic of),2000,41.5
Venezuela (Bolivarian Republic of),1999,37.0
Venezuela (Bolivarian Republic of),1998,32.5
Venezuela (Bolivarian Republic of),1997,35.9
Venezuela (Bolivarian Republic of),1996,42.4
Venezuela (Bolivarian Republic of),1995,42.6
Viet Nam,2012,42.6
Viet Nam,2011,45.2
Viet Nam,2010,46.6
Viet Nam,2009,41.9
Viet Nam,2008,38.4
Viet Nam,2007,39.5
Viet Nam,2006,32.6
Viet Nam,2005,26.4
Viet Nam,2004,27.4
Viet Nam,2003,32.1
Viet Nam,2002,30.5
Viet Nam,2001,31.5
Viet Nam,2000,31.0
Viet Nam,1999,35.2
Viet Nam,1998,35.0
Viet Nam,1997,32.9
Viet Nam,1996,32.3
Viet Nam,1995,33.9
Yemen,2012,27.4
Yemen,2011,26.8
Yemen,2010,25.1
Yemen,2009,25.1
Yemen,2008,30.6
Yemen,2007,29.8
Yemen,2006,31.6
Yemen,2005,33.9
Yemen,2004,37.9
Yemen,2003,43.6
Yemen,2002,50.8
Yemen,2001,52.9
Yemen,2000,54.0
Yemen,1999,49.7
Yemen,1998,46.7
Yemen,1997,42.0
Yemen,1996,40.0
Yemen,1995,31.3
Zambia,2012,64.1
Zambia,2011,63.6
Zambia,2010,60.7
Zambia,2009,55.9
Zambia,2008,54.0
Zambia,2007,52.6
Zambia,2006,61.2
Zambia,2005,55.4
Zambia,2004,57.8
Zambia,2003,62.2
Zambia,2002,64.4
Zambia,2001,57.6
Zambia,2000,51.3
Zambia,1999,49.4
Zambia,1998,62.2
Zambia,1997,65.3
Zambia,1996,62.0
Zambia,1995,60.6
Zimbabwe,2001,38.4
Zimbabwe,2000,52.8
Zimbabwe,1999,48.9
Zimbabwe,1998,55.9
