Country or Area,Year(s),Value
Afghanistan,2012,7.1
Afghanistan,2011,3.5
Afghanistan,2010,3.5
Afghanistan,2009,3.0
Afghanistan,2008,2.6
Afghanistan,2007,1.4
Afghanistan,2006,1.5
Afghanistan,2005,1.1
Afghanistan,2004,1.9
Afghanistan,2003,1.4
Afghanistan,2002,6.7
Albania,2012,9.9
Albania,2011,9.9
Albania,2010,8.5
Albania,2009,8.5
Albania,2008,8.4
Albania,2007,8.9
Albania,2006,9.0
Albania,2005,9.7
Albania,2004,9.2
Albania,2003,7.8
Albania,2002,7.2
Albania,2001,7.3
Albania,2000,7.1
Albania,1999,7.2
Albania,1998,6.3
Albania,1997,6.8
Albania,1996,6.6
Albania,1995,5.5
Algeria,2012,9.8
Algeria,2011,9.0
Algeria,2010,8.9
Algeria,2009,8.6
Algeria,2008,8.1
Algeria,2007,8.1
Algeria,2006,7.8
Algeria,2005,8.2
Algeria,2004,8.5
Algeria,2003,8.5
Algeria,2002,8.4
Algeria,2001,8.5
Algeria,2000,8.8
Algeria,1999,8.0
Algeria,1998,8.1
Algeria,1997,8.3
Algeria,1996,8.6
Algeria,1995,8.5
Andorra,2010,21.3
Andorra,2009,21.3
Andorra,2008,21.3
Andorra,2007,21.3
Andorra,2006,22.8
Andorra,2005,22.0
Andorra,2004,22.7
Andorra,2003,22.0
Andorra,2002,20.0
Andorra,2001,19.2
Andorra,2000,19.1
Andorra,1999,20.8
Andorra,1998,28.7
Andorra,1997,23.2
Andorra,1996,23.8
Andorra,1995,23.6
Angola,2012,5.6
Angola,2011,5.6
Angola,2010,6.3
Angola,2009,6.0
Angola,2008,6.5
Angola,2007,6.4
Angola,2006,9.6
Angola,2005,6.2
Angola,2004,6.4
Angola,2003,4.8
Angola,2002,3.7
Angola,2001,5.8
Angola,2000,2.9
Angola,1999,2.6
Angola,1998,3.3
Angola,1997,4.4
Angola,1996,2.9
Angola,1995,5.3
Antigua and Barbuda,2012,17.8
Antigua and Barbuda,2011,15.8
Antigua and Barbuda,2010,17.9
Antigua and Barbuda,2009,11.4
Antigua and Barbuda,2008,10.8
Antigua and Barbuda,2007,10.8
Antigua and Barbuda,2006,10.1
Antigua and Barbuda,2005,12.1
Antigua and Barbuda,2004,10.7
Antigua and Barbuda,2003,11.9
Antigua and Barbuda,2002,9.9
Antigua and Barbuda,2001,10.8
Antigua and Barbuda,2000,11.4
Antigua and Barbuda,1999,11.9
Antigua and Barbuda,1998,12.0
Antigua and Barbuda,1997,12.0
Antigua and Barbuda,1996,12.0
Antigua and Barbuda,1995,12.9
Argentina,2012,22.5
Argentina,2011,21.7
Argentina,2010,17.4
Argentina,2009,14.4
Argentina,2008,13.4
Argentina,2007,13.3
Argentina,2006,13.8
Argentina,2005,14.0
Argentina,2004,14.7
Argentina,2003,14.5
Argentina,2002,15.3
Argentina,2001,14.2
Argentina,2000,14.7
Argentina,1999,15.1
Argentina,1998,15.0
Argentina,1997,15.0
Argentina,1996,15.2
Argentina,1995,15.3
Armenia,2012,7.9
Armenia,2011,7.4
Armenia,2010,7.0
Armenia,2009,6.7
Armenia,2008,7.0
Armenia,2007,10.4
Armenia,2006,11.3
Armenia,2005,10.2
Armenia,2004,8.0
Armenia,2003,7.9
Armenia,2002,7.0
Armenia,2001,7.7
Armenia,2000,5.3
Armenia,1999,6.6
Armenia,1998,7.7
Armenia,1997,8.1
Armenia,1996,8.4
Armenia,1995,8.3
Australia,2012,17.8
Australia,2011,17.8
Australia,2010,17.2
Australia,2009,17.6
Australia,2008,16.8
Australia,2007,17.2
Australia,2006,16.8
Australia,2005,16.7
Australia,2004,16.5
Australia,2003,15.9
Australia,2002,16.3
Australia,2001,15.4
Australia,2000,15.1
Australia,1999,15.4
Australia,1998,14.5
Australia,1997,14.5
Australia,1996,13.6
Australia,1995,13.1
Austria,2012,16.9
Austria,2011,16.9
Austria,2010,16.5
Austria,2009,16.2
Austria,2008,16.2
Austria,2007,16.0
Austria,2006,15.7
Austria,2005,15.7
Austria,2004,14.5
Austria,2003,15.0
Austria,2002,14.9
Austria,2001,14.8
Austria,2000,14.6
Austria,1999,14.4
Austria,1998,14.0
Austria,1997,13.8
Austria,1996,12.5
Austria,1995,12.5
Azerbaijan,2012,3.9
Azerbaijan,2011,3.7
Azerbaijan,2010,4.2
Azerbaijan,2009,4.5
Azerbaijan,2008,3.1
Azerbaijan,2007,4.6
Azerbaijan,2006,4.3
Azerbaijan,2005,5.2
Azerbaijan,2004,5.9
Azerbaijan,2003,4.8
Azerbaijan,2002,5.2
Azerbaijan,2001,5.6
Azerbaijan,2000,5.4
Azerbaijan,1999,5.7
Azerbaijan,1998,5.9
Azerbaijan,1997,6.6
Azerbaijan,1996,8.4
Azerbaijan,1995,6.9
Bahamas,2012,15.7
Bahamas,2011,15.7
Bahamas,2010,17.6
Bahamas,2009,17.7
Bahamas,2008,18.2
Bahamas,2007,16.8
Bahamas,2006,17.1
Bahamas,2005,14.7
Bahamas,2004,15.6
Bahamas,2003,15.2
Bahamas,2002,15.1
Bahamas,2001,13.8
Bahamas,2000,14.8
Bahamas,1999,14.7
Bahamas,1998,14.2
Bahamas,1997,14.1
Bahamas,1996,13.9
Bahamas,1995,14.2
Bahrain,2012,9.6
Bahrain,2011,8.7
Bahrain,2010,9.1
Bahrain,2009,10.7
Bahrain,2008,9.8
Bahrain,2007,9.4
Bahrain,2006,8.8
Bahrain,2005,8.7
Bahrain,2004,8.7
Bahrain,2003,8.5
Bahrain,2002,8.1
Bahrain,2001,8.9
Bahrain,2000,10.7
Bahrain,1999,10.1
Bahrain,1998,11.7
Bahrain,1997,9.7
Bahrain,1996,11.9
Bahrain,1995,11.0
Bangladesh,2012,7.7
Bangladesh,2011,9.8
Bangladesh,2010,8.9
Bangladesh,2009,9.7
Bangladesh,2008,7.4
Bangladesh,2007,8.4
Bangladesh,2006,8.4
Bangladesh,2005,7.5
Bangladesh,2004,8.2
Bangladesh,2003,7.9
Bangladesh,2002,8.2
Bangladesh,2001,8.1
Bangladesh,2000,7.6
Bangladesh,1999,8.1
Bangladesh,1998,8.6
Bangladesh,1997,8.7
Bangladesh,1996,9.0
Bangladesh,1995,8.8
Barbados,2012,9.9
Barbados,2011,10.3
Barbados,2010,9.3
Barbados,2009,11.0
Barbados,2008,10.6
Barbados,2007,10.7
Barbados,2006,12.5
Barbados,2005,11.8
Barbados,2004,12.7
Barbados,2003,12.6
Barbados,2002,12.6
Barbados,2001,11.9
Barbados,2000,11.7
Barbados,1999,11.9
Barbados,1998,11.7
Barbados,1997,11.4
Barbados,1996,12.4
Barbados,1995,13.5
Belarus,2012,13.2
Belarus,2011,13.0
Belarus,2010,13.4
Belarus,2009,8.4
Belarus,2008,7.9
Belarus,2007,9.1
Belarus,2006,9.5
Belarus,2005,10.5
Belarus,2004,10.8
Belarus,2003,10.3
Belarus,2002,9.8
Belarus,2001,10.1
Belarus,2000,10.1
Belarus,1999,10.0
Belarus,1998,10.1
Belarus,1997,12.1
Belarus,1996,11.5
Belarus,1995,11.5
Belgium,2012,15.0
Belgium,2011,15.0
Belgium,2010,15.0
Belgium,2009,15.0
Belgium,2008,14.9
Belgium,2007,14.5
Belgium,2006,14.4
Belgium,2005,14.7
Belgium,2004,15.5
Belgium,2003,14.7
Belgium,2002,12.6
Belgium,2001,12.7
Belgium,2000,12.3
Belgium,1999,12.0
Belgium,1998,11.7
Belgium,1997,11.4
Belgium,1996,11.8
Belgium,1995,11.2
Belize,2012,12.1
Belize,2011,13.4
Belize,2010,13.1
Belize,2009,12.9
Belize,2008,11.5
Belize,2007,10.6
Belize,2006,9.3
Belize,2005,9.3
Belize,2004,8.1
Belize,2003,8.5
Belize,2002,7.4
Belize,2001,7.4
Belize,2000,6.5
Belize,1999,6.1
Belize,1998,7.7
Belize,1997,9.0
Belize,1996,8.2
Belize,1995,10.5
Benin,2012,10.3
Benin,2011,10.8
Benin,2010,10.5
Benin,2009,9.2
Benin,2008,9.3
Benin,2007,9.8
Benin,2006,12.1
Benin,2005,11.1
Benin,2004,10.8
Benin,2003,10.7
Benin,2002,9.7
Benin,2001,12.0
Benin,2000,10.0
Benin,1999,12.5
Benin,1998,12.5
Benin,1997,10.3
Benin,1996,11.2
Benin,1995,10.4
Bhutan,2012,7.0
Bhutan,2011,8.0
Bhutan,2010,8.3
Bhutan,2009,10.4
Bhutan,2008,11.3
Bhutan,2007,12.9
Bhutan,2006,10.5
Bhutan,2005,9.1
Bhutan,2004,9.3
Bhutan,2003,10.7
Bhutan,2002,17.3
Bhutan,2001,10.2
Bhutan,2000,12.2
Bhutan,1999,12.6
Bhutan,1998,17.5
Bhutan,1997,15.0
Bhutan,1996,13.0
Bhutan,1995,7.2
Bolivia (Plurinational State of),2012,9.5
Bolivia (Plurinational State of),2011,7.9
Bolivia (Plurinational State of),2010,8.4
Bolivia (Plurinational State of),2009,8.2
Bolivia (Plurinational State of),2008,7.1
Bolivia (Plurinational State of),2007,7.6
Bolivia (Plurinational State of),2006,9.7
Bolivia (Plurinational State of),2005,10.9
Bolivia (Plurinational State of),2004,9.8
Bolivia (Plurinational State of),2003,9.1
Bolivia (Plurinational State of),2002,11.2
Bolivia (Plurinational State of),2001,10.0
Bolivia (Plurinational State of),2000,9.8
Bolivia (Plurinational State of),1999,10.5
Bolivia (Plurinational State of),1998,10.2
Bolivia (Plurinational State of),1997,9.1
Bolivia (Plurinational State of),1996,9.4
Bolivia (Plurinational State of),1995,10.6
Bosnia and Herzegovina,2012,16.6
Bosnia and Herzegovina,2011,16.6
Bosnia and Herzegovina,2010,16.8
Bosnia and Herzegovina,2009,15.8
Bosnia and Herzegovina,2008,14.1
Bosnia and Herzegovina,2007,13.3
Bosnia and Herzegovina,2006,12.3
Bosnia and Herzegovina,2005,12.7
Bosnia and Herzegovina,2004,13.5
Bosnia and Herzegovina,2003,14.0
Bosnia and Herzegovina,2002,10.6
Bosnia and Herzegovina,2001,9.4
Bosnia and Herzegovina,2000,11.4
Bosnia and Herzegovina,1999,10.4
Bosnia and Herzegovina,1998,7.8
Bosnia and Herzegovina,1997,9.5
Bosnia and Herzegovina,1996,9.5
Bosnia and Herzegovina,1995,9.5
Botswana,2012,8.1
Botswana,2011,8.1
Botswana,2010,8.5
Botswana,2009,7.6
Botswana,2008,7.9
Botswana,2007,8.8
Botswana,2006,10.2
Botswana,2005,11.7
Botswana,2004,9.2
Botswana,2003,6.8
Botswana,2002,10.5
Botswana,2001,9.6
Botswana,2000,7.3
Botswana,1999,5.8
Botswana,1998,5.7
Botswana,1997,6.5
Botswana,1996,5.9
Botswana,1995,5.7
Brazil,2012,7.6
Brazil,2011,8.7
Brazil,2010,10.7
Brazil,2009,5.9
Brazil,2008,5.7
Brazil,2007,5.4
Brazil,2006,5.2
Brazil,2005,4.7
Brazil,2004,5.2
Brazil,2003,4.4
Brazil,2002,5.0
Brazil,2001,4.8
Brazil,2000,4.1
Brazil,1999,5.5
Brazil,1998,5.6
Brazil,1997,7.0
Brazil,1996,8.1
Brazil,1995,8.4
Brunei Darussalam,2012,6.0
Brunei Darussalam,2011,6.2
Brunei Darussalam,2010,6.3
Brunei Darussalam,2009,7.5
Brunei Darussalam,2008,7.3
Brunei Darussalam,2007,6.7
Brunei Darussalam,2006,6.7
Brunei Darussalam,2005,6.9
Brunei Darussalam,2004,6.9
Brunei Darussalam,2003,5.2
Brunei Darussalam,2002,5.6
Brunei Darussalam,2001,6.6
Brunei Darussalam,2000,6.3
Brunei Darussalam,1999,6.0
Brunei Darussalam,1998,6.5
Brunei Darussalam,1997,5.9
Brunei Darussalam,1996,6.1
Brunei Darussalam,1995,4.2
Bulgaria,2012,11.8
Bulgaria,2011,11.3
Bulgaria,2010,11.3
Bulgaria,2009,9.7
Bulgaria,2008,10.6
Bulgaria,2007,10.1
Bulgaria,2006,11.4
Bulgaria,2005,11.9
Bulgaria,2004,11.5
Bulgaria,2003,12.0
Bulgaria,2002,11.7
Bulgaria,2001,10.6
Bulgaria,2000,9.1
Bulgaria,1999,9.9
Bulgaria,1998,9.5
Bulgaria,1997,11.2
Bulgaria,1996,7.4
Bulgaria,1995,8.5
Burkina Faso,2012,11.9
Burkina Faso,2011,12.4
Burkina Faso,2010,15.7
Burkina Faso,2009,14.7
Burkina Faso,2008,18.9
Burkina Faso,2007,15.6
Burkina Faso,2006,15.2
Burkina Faso,2005,18.7
Burkina Faso,2004,15.3
Burkina Faso,2003,12.5
Burkina Faso,2002,11.9
Burkina Faso,2001,9.8
Burkina Faso,2000,8.8
Burkina Faso,1999,9.3
Burkina Faso,1998,9.8
Burkina Faso,1997,9.1
Burkina Faso,1996,11.1
Burkina Faso,1995,9.1
Burundi,2012,13.7
Burundi,2011,13.6
Burundi,2010,13.5
Burundi,2009,8.1
Burundi,2008,8.2
Burundi,2007,13.6
Burundi,2006,15.1
Burundi,2005,10.6
Burundi,2004,10.0
Burundi,2003,5.6
Burundi,2002,7.2
Burundi,2001,8.1
Burundi,2000,7.3
Burundi,1999,6.3
Burundi,1998,6.7
Burundi,1997,6.7
Burundi,1996,6.7
Burundi,1995,6.7
Cabo Verde,2012,8.8
Cabo Verde,2011,8.8
Cabo Verde,2010,8.3
Cabo Verde,2009,9.9
Cabo Verde,2008,9.9
Cabo Verde,2007,11.1
Cabo Verde,2006,11.3
Cabo Verde,2005,10.4
Cabo Verde,2004,12.2
Cabo Verde,2003,11.8
Cabo Verde,2002,11.3
Cabo Verde,2001,11.9
Cabo Verde,2000,9.9
Cabo Verde,1999,9.3
Cabo Verde,1998,10.6
Cabo Verde,1997,9.1
Cabo Verde,1996,8.3
Cabo Verde,1995,8.2
Cambodia,2012,6.7
Cambodia,2011,6.2
Cambodia,2010,6.1
Cambodia,2009,5.9
Cambodia,2008,6.4
Cambodia,2007,7.2
Cambodia,2006,6.7
Cambodia,2005,11.6
Cambodia,2004,16.5
Cambodia,2003,14.8
Cambodia,2002,8.4
Cambodia,2001,7.8
Cambodia,2000,8.7
Cambodia,1999,8.2
Cambodia,1998,9.4
Cambodia,1997,15.3
Cambodia,1996,16.9
Cambodia,1995,7.1
Cameroon,2012,8.5
Cameroon,2011,8.5
Cameroon,2010,8.5
Cameroon,2009,7.3
Cameroon,2008,5.6
Cameroon,2007,6.8
Cameroon,2006,7.4
Cameroon,2005,7.7
Cameroon,2004,7.1
Cameroon,2003,8.2
Cameroon,2002,7.9
Cameroon,2001,6.8
Cameroon,2000,6.1
Cameroon,1999,5.0
Cameroon,1998,4.9
Cameroon,1997,6.6
Cameroon,1996,5.9
Cameroon,1995,6.1
Canada,2012,17.4
Canada,2011,17.5
Canada,2010,18.3
Canada,2009,18.2
Canada,2008,18.1
Canada,2007,17.9
Canada,2006,17.7
Canada,2005,17.6
Canada,2004,17.3
Canada,2003,16.7
Canada,2002,16.2
Canada,2001,15.5
Canada,2000,15.1
Canada,1999,14.6
Canada,1998,14.2
Canada,1997,13.9
Canada,1996,13.4
Canada,1995,13.3
Central African Republic,2012,11.2
Central African Republic,2011,12.5
Central African Republic,2010,10.5
Central African Republic,2009,9.3
Central African Republic,2008,14.7
Central African Republic,2007,17.1
Central African Republic,2006,13.8
Central African Republic,2005,12.9
Central African Republic,2004,13.5
Central African Republic,2003,16.5
Central African Republic,2002,12.7
Central African Republic,2001,14.1
Central African Republic,2000,12.9
Central African Republic,1999,9.1
Central African Republic,1998,6.7
Central African Republic,1997,9.2
Central African Republic,1996,12.9
Central African Republic,1995,7.9
Chad,2012,3.3
Chad,2011,3.3
Chad,2010,3.3
Chad,2009,3.3
Chad,2008,3.3
Chad,2007,4.6
Chad,2006,7.3
Chad,2005,13.4
Chad,2004,10.3
Chad,2003,13.1
Chad,2002,12.0
Chad,2001,13.8
Chad,2000,13.1
Chad,1999,11.9
Chad,1998,11.1
Chad,1997,11.1
Chad,1996,11.1
Chad,1995,11.1
Chile,2012,15.2
Chile,2011,14.8
Chile,2010,15.4
Chile,2009,15.4
Chile,2008,15.0
Chile,2007,15.3
Chile,2006,13.5
Chile,2005,12.6
Chile,2004,12.5
Chile,2003,12.1
Chile,2002,13.4
Chile,2001,13.9
Chile,2000,14.1
Chile,1999,13.4
Chile,1998,13.6
Chile,1997,13.0
Chile,1996,12.8
Chile,1995,12.7
China,2012,12.5
China,2011,12.5
China,2010,12.1
China,2009,12.1
China,2008,11.6
China,2007,10.9
China,2006,9.9
China,2005,9.9
China,2004,10.1
China,2003,9.7
China,2002,9.4
China,2001,9.3
China,2000,10.9
China,1999,11.7
China,1998,13.0
China,1997,13.9
China,1996,14.6
China,1995,15.2
Colombia,2012,18.5
Colombia,2011,20.2
Colombia,2010,18.1
Colombia,2009,18.3
Colombia,2008,18.0
Colombia,2007,16.7
Colombia,2006,16.4
Colombia,2005,15.7
Colombia,2004,15.4
Colombia,2003,18.6
Colombia,2002,16.7
Colombia,2001,16.9
Colombia,2000,19.3
Colombia,1999,21.0
Colombia,1998,22.7
Colombia,1997,22.1
Colombia,1996,20.4
Colombia,1995,17.2
Comoros,2012,9.9
Comoros,2011,6.5
Comoros,2010,6.2
Comoros,2009,7.3
Comoros,2008,11.7
Comoros,2007,12.5
Comoros,2006,11.9
Comoros,2005,11.3
Comoros,2004,10.2
Comoros,2003,8.3
Comoros,2002,6.8
Comoros,2001,5.0
Comoros,2000,9.3
Comoros,1999,10.5
Comoros,1998,8.6
Comoros,1997,8.9
Comoros,1996,8.1
Comoros,1995,8.2
Congo,2012,6.5
Congo,2011,6.5
Congo,2010,6.5
Congo,2009,4.6
Congo,2008,5.2
Congo,2007,5.3
Congo,2006,5.5
Congo,2005,6.2
Congo,2004,5.1
Congo,2003,4.4
Congo,2002,3.6
Congo,2001,4.2
Congo,2000,4.8
Congo,1999,5.3
Congo,1998,5.2
Congo,1997,5.1
Congo,1996,5.8
Congo,1995,5.7
Cook Islands,2012,9.6
Cook Islands,2011,11.7
Cook Islands,2010,11.9
Cook Islands,2009,11.6
Cook Islands,2008,12.5
Cook Islands,2007,12.4
Cook Islands,2006,11.3
Cook Islands,2005,13.2
Cook Islands,2004,11.2
Cook Islands,2003,11.7
Cook Islands,2002,9.9
Cook Islands,2001,13.0
Cook Islands,2000,9.9
Cook Islands,1999,9.1
Cook Islands,1998,9.2
Cook Islands,1997,8.4
Cook Islands,1996,8.9
Cook Islands,1995,9.9
Costa Rica,2012,27.7
Costa Rica,2011,28.0
Costa Rica,2010,29.0
Costa Rica,2009,30.6
Costa Rica,2008,26.1
Costa Rica,2007,24.6
Costa Rica,2006,22.1
Costa Rica,2005,21.4
Costa Rica,2004,23.6
Costa Rica,2003,24.3
Costa Rica,2002,23.7
Costa Rica,2001,21.3
Costa Rica,2000,24.1
Costa Rica,1999,23.8
Costa Rica,1998,25.2
Costa Rica,1997,21.1
Costa Rica,1996,21.7
Costa Rica,1995,20.9
Côte d’Ivoire,2012,8.0
Côte d’Ivoire,2011,8.6
Côte d’Ivoire,2010,8.3
Côte d’Ivoire,2009,8.5
Côte d’Ivoire,2008,7.5
Côte d’Ivoire,2007,7.5
Côte d’Ivoire,2006,7.7
Côte d’Ivoire,2005,7.0
Côte d’Ivoire,2004,7.7
Côte d’Ivoire,2003,7.4
Côte d’Ivoire,2002,7.6
Côte d’Ivoire,2001,8.0
Côte d’Ivoire,2000,10.0
Côte d’Ivoire,1999,9.0
Côte d’Ivoire,1998,9.0
Côte d’Ivoire,1997,9.2
Côte d’Ivoire,1996,8.3
Côte d’Ivoire,1995,6.8
Croatia,2012,15.1
Croatia,2011,15.1
Croatia,2010,17.7
Croatia,2009,17.7
Croatia,2008,17.7
Croatia,2007,17.6
Croatia,2006,16.4
Croatia,2005,15.9
Croatia,2004,14.1
Croatia,2003,14.0
Croatia,2002,12.0
Croatia,2001,13.8
Croatia,2000,14.5
Croatia,1999,13.5
Croatia,1998,12.9
Croatia,1997,11.8
Croatia,1996,14.5
Croatia,1995,14.3
Cuba,2012,11.6
Cuba,2011,15.1
Cuba,2010,13.9
Cuba,2009,14.9
Cuba,2008,13.2
Cuba,2007,14.5
Cuba,2006,11.2
Cuba,2005,11.7
Cuba,2004,10.3
Cuba,2003,10.9
Cuba,2002,11.2
Cuba,2001,11.4
Cuba,2000,10.8
Cuba,1999,11.1
Cuba,1998,10.3
Cuba,1997,10.0
Cuba,1996,9.3
Cuba,1995,8.0
Cyprus,2012,6.9
Cyprus,2011,6.9
Cyprus,2010,6.9
Cyprus,2009,7.2
Cyprus,2008,6.8
Cyprus,2007,6.2
Cyprus,2006,6.3
Cyprus,2005,6.2
Cyprus,2004,6.6
Cyprus,2003,6.9
Cyprus,2002,6.9
Cyprus,2001,6.5
Cyprus,2000,6.5
Cyprus,1999,6.5
Cyprus,1998,6.4
Cyprus,1997,5.3
Cyprus,1996,5.0
Cyprus,1995,5.1
Czech Republic,2012,14.6
Czech Republic,2011,14.6
Czech Republic,2010,14.2
Czech Republic,2009,14.9
Czech Republic,2008,13.7
Czech Republic,2007,13.5
Czech Republic,2006,13.8
Czech Republic,2005,14.1
Czech Republic,2004,14.2
Czech Republic,2003,12.8
Czech Republic,2002,13.5
Czech Republic,2001,13.1
Czech Republic,2000,13.7
Czech Republic,1999,13.6
Czech Republic,1998,13.5
Czech Republic,1997,13.6
Czech Republic,1996,14.0
Czech Republic,1995,11.5
Democratic People's Republic of Korea,2008,6.0
Democratic People's Republic of Korea,2007,6.0
Democratic People's Republic of Korea,2006,6.0
Democratic People's Republic of Korea,2005,6.0
Democratic People's Republic of Korea,2004,6.0
Democratic People's Republic of Korea,2003,6.0
Democratic People's Republic of Korea,2002,6.0
Democratic People's Republic of Korea,2001,6.0
Democratic People's Republic of Korea,2000,6.0
Democratic People's Republic of Korea,1999,6.0
Democratic People's Republic of Korea,1998,6.0
Democratic People's Republic of Korea,1997,6.0
Democratic People's Republic of Korea,1996,6.0
Democratic People's Republic of Korea,1995,6.0
Democratic Republic of the Congo,2012,12.8
Democratic Republic of the Congo,2011,11.6
Democratic Republic of the Congo,2010,15.0
Democratic Republic of the Congo,2009,18.7
Democratic Republic of the Congo,2008,12.7
Democratic Republic of the Congo,2007,9.9
Democratic Republic of the Congo,2006,8.3
Democratic Republic of the Congo,2005,6.2
Democratic Republic of the Congo,2004,5.0
Democratic Republic of the Congo,2003,10.7
Democratic Republic of the Congo,2002,2.4
Democratic Republic of the Congo,2001,2.8
Democratic Republic of the Congo,2000,1.8
Democratic Republic of the Congo,1999,2.6
Democratic Republic of the Congo,1998,2.0
Democratic Republic of the Congo,1997,2.5
Democratic Republic of the Congo,1996,1.6
Democratic Republic of the Congo,1995,2.2
Denmark,2012,16.1
Denmark,2011,16.1
Denmark,2010,16.4
Denmark,2009,16.8
Denmark,2008,16.7
Denmark,2007,16.6
Denmark,2006,16.3
Denmark,2005,15.6
Denmark,2004,14.9
Denmark,2003,14.6
Denmark,2002,14.5
Denmark,2001,14.1
Denmark,2000,13.6
Denmark,1999,13.6
Denmark,1998,11.9
Denmark,1997,11.8
Denmark,1996,11.5
Denmark,1995,11.3
Djibouti,2012,14.1
Djibouti,2011,14.1
Djibouti,2010,14.1
Djibouti,2009,14.1
Djibouti,2008,14.1
Djibouti,2007,14.1
Djibouti,2006,12.6
Djibouti,2005,13.4
Djibouti,2004,12.3
Djibouti,2003,11.5
Djibouti,2002,10.7
Djibouti,2001,11.8
Djibouti,2000,12.0
Djibouti,1999,13.2
Djibouti,1998,10.4
Djibouti,1997,7.8
Djibouti,1996,55.1
Djibouti,1995,5.2
Dominica,2012,10.5
Dominica,2011,12.3
Dominica,2010,10.5
Dominica,2009,8.8
Dominica,2008,8.7
Dominica,2007,8.2
Dominica,2006,10.7
Dominica,2005,7.9
Dominica,2004,8.2
Dominica,2003,7.9
Dominica,2002,9.1
Dominica,2001,8.5
Dominica,2000,6.6
Dominica,1999,8.5
Dominica,1998,9.0
Dominica,1997,10.8
Dominica,1996,10.7
Dominica,1995,12.0
Dominican Republic,2012,14.3
Dominican Republic,2011,14.2
Dominican Republic,2010,14.3
Dominican Republic,2009,13.3
Dominican Republic,2008,12.0
Dominican Republic,2007,11.6
Dominican Republic,2006,12.4
Dominican Republic,2005,12.0
Dominican Republic,2004,10.9
Dominican Republic,2003,17.0
Dominican Republic,2002,12.2
Dominican Republic,2001,11.9
Dominican Republic,2000,15.9
Dominican Republic,1999,14.1
Dominican Republic,1998,13.8
Dominican Republic,1997,11.8
Dominican Republic,1996,11.0
Dominican Republic,1995,10.7
Ecuador,2012,7.1
Ecuador,2011,6.4
Ecuador,2010,7.7
Ecuador,2009,7.8
Ecuador,2008,6.5
Ecuador,2007,8.4
Ecuador,2006,7.3
Ecuador,2005,7.5
Ecuador,2004,7.3
Ecuador,2003,8.8
Ecuador,2002,9.7
Ecuador,2001,8.5
Ecuador,2000,6.4
Ecuador,1999,9.8
Ecuador,1998,9.3
Ecuador,1997,10.4
Ecuador,1996,11.1
Ecuador,1995,9.6
Egypt,2012,5.9
Egypt,2011,6.3
Egypt,2010,5.6
Egypt,2009,6.0
Egypt,2008,5.6
Egypt,2007,5.8
Egypt,2006,6.1
Egypt,2005,6.1
Egypt,2004,5.9
Egypt,2003,6.1
Egypt,2002,6.7
Egypt,2001,7.7
Egypt,2000,7.3
Egypt,1999,7.2
Egypt,1998,8.1
Egypt,1997,6.3
Egypt,1996,5.5
Egypt,1995,5.3
El Salvador,2012,15.5
El Salvador,2011,14.7
El Salvador,2010,13.5
El Salvador,2009,12.4
El Salvador,2008,15.0
El Salvador,2007,15.6
El Salvador,2006,15.9
El Salvador,2005,15.5
El Salvador,2004,15.1
El Salvador,2003,14.6
El Salvador,2002,11.4
El Salvador,2001,14.0
El Salvador,2000,14.8
El Salvador,1999,15.1
El Salvador,1998,14.5
El Salvador,1997,16.7
El Salvador,1996,15.2
El Salvador,1995,13.5
Equatorial Guinea,2012,7.0
Equatorial Guinea,2011,7.0
Equatorial Guinea,2010,7.0
Equatorial Guinea,2009,7.0
Equatorial Guinea,2008,7.1
Equatorial Guinea,2007,6.5
Equatorial Guinea,2006,6.5
Equatorial Guinea,2005,6.5
Equatorial Guinea,2004,6.5
Equatorial Guinea,2003,8.7
Equatorial Guinea,2002,8.7
Equatorial Guinea,2001,8.7
Equatorial Guinea,2000,8.7
Equatorial Guinea,1999,8.7
Equatorial Guinea,1998,8.7
Equatorial Guinea,1997,12.9
Equatorial Guinea,1996,11.7
Equatorial Guinea,1995,15.3
Eritrea,2012,3.6
Eritrea,2011,3.6
Eritrea,2010,3.6
Eritrea,2009,3.6
Eritrea,2008,3.6
Eritrea,2007,3.6
Eritrea,2006,3.6
Eritrea,2005,1.8
Eritrea,2004,3.6
Eritrea,2003,3.0
Eritrea,2002,3.2
Eritrea,2001,2.6
Eritrea,2000,2.6
Eritrea,1999,2.1
Eritrea,1998,2.4
Eritrea,1997,3.4
Eritrea,1996,2.2
Eritrea,1995,3.0
Estonia,2012,11.7
Estonia,2011,12.3
Estonia,2010,12.3
Estonia,2009,11.7
Estonia,2008,11.9
Estonia,2007,11.5
Estonia,2006,10.9
Estonia,2005,11.5
Estonia,2004,11.4
Estonia,2003,10.9
Estonia,2002,10.5
Estonia,2001,11.0
Estonia,2000,11.3
Estonia,1999,11.3
Estonia,1998,12.2
Estonia,1997,14.8
Estonia,1996,14.7
Estonia,1995,13.7
Ethiopia,2012,11.1
Ethiopia,2011,11.1
Ethiopia,2010,13.8
Ethiopia,2009,13.8
Ethiopia,2008,11.9
Ethiopia,2007,13.1
Ethiopia,2006,10.4
Ethiopia,2005,10.9
Ethiopia,2004,10.6
Ethiopia,2003,10.5
Ethiopia,2002,10.2
Ethiopia,2001,12.0
Ethiopia,2000,8.9
Ethiopia,1999,6.9
Ethiopia,1998,7.8
Ethiopia,1997,7.3
Ethiopia,1996,5.9
